138|9
1501|1
2505|6
1918|4
3000|11
2926|11
3037|14
301|7
165|1
1996|6
2689|14
3023|6
1190|8
1282|9
1456|10
3191|7
2391|9
2342|8
995|5
2710|3
2213|14
3095|6
2834|12
498|14
3102|8
1134|14
562|13
275|11
2456|8
1243|9
3441|10
1944|11
1662|4
541|8
2321|6
1952|1
830|13
2055|3
2126|13
1254|9
2277|10
2361|5
195|14
3558|12
3244|13
2084|6
2986|2
2765|2
2894|2
1399|7
2662|1
1061|7
2737|9
1013|12
1361|6
1785|4
3011|13
920|12
1684|12
838|9
197|3
26|11
698|7
582|2
2044|13
204|2
2266|2
322|7
2007|9
2352|4
2343|2
3509|6
634|10
3437|11
374|14
3314|9
111|12
492|5
7|6
270|10
2152|12
1703|4
597|14
3388|10
651|9
2032|1
2478|5
1842|9
1528|4
1119|4
1281|4
681|9
3438|6
1136|1
2147|8
2077|2
1485|12
1849|12
811|13
2158|13
3531|12
3608|6
1415|7
2625|2
1796|3
2870|1
1968|3
767|1
2947|6
1949|2
2723|4
596|5
2457|3
3425|9
1567|5
2937|4
64|10
2820|11
1942|2
2831|7
447|11
1986|7
346|1
2526|11
3417|10
2359|7
759|13
3047|1
745|12
2064|9
1152|2
3424|1
2500|5
1140|5
2488|5
3374|5
3259|11
1744|2
3070|12
2913|1
2020|13
1113|5
3259|14
2759|5
492|12
1383|6
421|14
1274|14
2429|9
2034|3
1817|3
929|4
461|6
126|6
645|1
2455|7
700|14
603|11
1341|6
1261|7
140|11
2384|7
3208|11
3601|7
1937|12
1982|12
1672|12
486|2
2508|14
778|10
840|14
1575|1
1440|13
2735|5
3582|7
3141|5
740|11
1426|2
451|12
2718|14
2377|10
2008|8
1452|14
74|7
3443|6
1307|3
262|8
2455|1
102|11
2396|4
1683|10
1674|13
1934|3
447|1
1092|13
714|3
2709|6
1867|9
660|12
2681|4
2864|1
1474|4
181|14
1651|5
3560|1
1649|10
3307|1
76|13
3495|6
1595|1
741|14
2475|6
3612|5
779|14
491|3
2260|14
558|7
1275|4
2861|8
2460|5
1889|1
3313|14
1867|2
49|9
1394|10
3264|4
1124|14
978|9
1677|7
2383|12
2592|6
1862|3
1424|2
2114|2
2295|10
1106|4
7|1
3331|2
1742|4
1030|13
3360|4
1598|13
2001|5
2950|5
345|2
943|11
510|2
3520|3
2638|13
1863|5
1943|12
2120|11
625|4
2154|13
2782|8
163|1
97|11
749|7
1543|11
2779|9
1238|12
1575|5
3049|2
1335|1
2075|5
2844|8
2451|7
821|6
3143|9
847|11
215|2
2203|5
2240|3
707|11
2487|4
1814|5
484|7
1618|7
346|12
3261|4
3561|2
3228|14
894|4
2985|8
1745|12
2254|12
1427|6
1356|7
793|14
3458|13
2203|14
3035|12
1083|5
705|4
2772|13
3147|8
3494|3
1228|3
287|1
3110|4
1518|9
2451|9
821|13
1971|1
807|7
832|5
2497|5
1668|4
2750|3
391|3
2050|3
2267|4
3590|3
1817|2
1425|12
637|12
2392|3
3519|2
203|7
702|3
2693|5
2241|2
3321|12
2159|13
3544|12
2665|2
3493|14
3320|13
1003|12
1648|13
1774|3
3298|9
1222|9
1240|3
1461|11
3143|2
841|2
1120|7
864|11
1017|12
3260|12
2782|2
1902|2
2269|7
1092|4
237|3
1612|11
379|1
442|7
1087|5
1898|11
2957|2
145|10
2555|9
389|2
148|5
1930|3
2674|3
2512|2
1196|3
63|4
2921|14
3003|11
2384|4
3472|6
2812|3
1367|1
1168|14
238|2
459|11
3384|13
641|1
225|4
3069|8
428|13
271|3
1871|13
2306|13
1964|13
2463|4
963|3
1578|7
1220|4
589|10
2268|11
1612|7
1195|7
1616|12
527|2
2492|11
2025|13
2226|8
371|1
411|10
583|13
2551|5
3034|14
1837|10
333|4
3495|3
2522|10
2982|7
3511|11
1603|12
722|4
667|11
573|13
1877|6
3590|8
403|3
297|2
3499|3
3615|9
382|2
1542|2
1606|9
50|5
1456|6
2209|9
458|9
2483|4
931|9
1052|1
1179|8
1554|3
3394|1
3522|13
1943|8
1380|3
3314|12
562|14
159|8
1078|4
2946|3
3354|12
973|9
1044|2
2840|2
3071|3
1990|10
1293|5
139|12
1995|6
2675|6
1175|13
2106|3
2753|14
3194|4
635|6
247|9
2306|12
177|2
1210|13
388|13
570|8
3318|2
1914|11
573|14
570|11
706|11
1565|14
1922|6
1702|12
2053|3
2664|2
373|14
771|3
998|2
3107|8
987|7
1073|8
1308|14
822|3
163|10
2943|14
644|3
305|8
769|9
3092|14
378|1
564|1
1916|11
784|10
1071|2
741|3
1288|3
3120|8
1088|14
828|1
2173|7
1460|6
2927|12
3498|11
3219|13
3275|5
2804|2
1381|3
715|8
2945|5
247|14
2858|2
2468|6
1257|14
1794|2
2700|12
2178|5
3600|2
1417|6
1807|4
315|11
2040|12
2|6
2687|10
284|14
302|11
3579|3
3582|4
1200|9
3289|8
1568|10
917|9
2797|8
3292|6
1434|2
2239|11
590|14
3133|14
187|7
2254|13
2404|9
2693|5
136|5
2748|14
237|13
3303|2
916|6
1158|12
2164|13
3614|8
214|14
3125|9
2738|10
2091|12
791|11
447|13
3237|12
1221|14
2247|8
1953|11
446|7
1453|14
3595|6
2764|9
1517|6
3435|1
978|9
1415|11
2077|7
76|2
1066|10
1976|4
2143|12
3341|5
2718|11
3436|1
3582|1
2988|7
1893|9
494|10
85|5
723|11
398|13
232|3
2464|6
215|8
2880|5
1315|6
1815|12
1115|5
3083|10
1855|12
761|4
2071|10
3340|11
435|7
173|7
1994|14
2837|3
988|12
1058|1
2967|3
2080|13
1837|10
1630|9
2324|6
3070|4
2374|5
973|2
1666|10
1150|3
3311|14
1624|4
3511|12
875|1
1033|5
98|6
1567|11
3046|2
930|13
2062|12
3002|14
286|14
300|11
638|6
1671|11
677|1
1691|4
2731|13
569|3
44|3
3122|10
3009|5
363|14
3283|3
2741|7
1798|2
382|5
1480|12
3528|5
2096|2
667|6
1353|12
996|4
2783|6
1582|1
2628|13
2396|1
481|8
2638|11
555|12
2861|7
1790|2
968|11
251|8
1446|7
776|13
1798|10
1072|2
1112|9
2679|3
665|13
665|4
3374|1
2843|14
3126|6
2720|3
633|14
2256|11
1225|4
2745|6
1180|5
125|4
376|14
3179|2
2816|11
3172|1
3302|13
2905|9
2856|1
950|13
1529|7
2788|2
2756|4
3400|5
3046|10
2106|10
990|7
2708|8
675|3
3430|7
635|4
3111|10
2128|7
2038|1
241|13
1784|9
2634|6
2642|14
2499|7
2691|7
1695|8
144|14
683|4
3104|7
2824|12
3573|13
257|6
486|12
2552|13
1941|13
1781|12
679|11
143|7
2622|3
1707|2
2191|5
1174|8
3579|14
3392|7
755|7
2350|8
2437|12
685|10
1469|2
2384|10
3148|5
1512|2
2074|3
2479|14
272|6
685|2
2370|6
2204|6
2816|6
1949|11
150|5
2189|2
1782|6
3539|5
372|11
2706|5
955|11
1036|5
2953|12
2403|1
1679|3
1437|1
2477|4
3023|5
3413|10
1694|7
1901|6
1188|13
1517|1
2960|2
2462|12
1918|6
3463|9
578|7
2226|8
2437|3
1704|6
2777|6
1612|12
1605|9
2111|13
2829|1
3110|8
2429|13
1681|1
2538|1
514|6
3607|14
1062|10
604|8
2628|2
2424|11
2616|3
2497|4
2346|8
613|2
3432|4
2034|5
2831|3
2052|7
903|10
1110|10
1716|1
2938|5
1810|7
668|14
2385|12
411|12
1884|13
2883|13
1094|4
2416|9
2781|1
101|1
2108|12
869|3
2896|8
2722|1
177|8
1333|5
1852|2
566|1
3571|3
1255|3
3519|12
3010|1
2735|9
2590|7
3402|3
176|2
2897|14
866|3
3306|7
2051|4
3530|9
706|13
1994|4
2710|13
277|14
2663|1
1933|7
472|1
30|11
3161|7
3202|6
17|9
289|14
1772|12
88|2
1746|13
2428|5
278|5
107|9
3121|8
2054|4
1326|14
458|6
1312|4
2592|6
3035|8
316|7
2085|9
3171|2
1497|5
1790|2
1861|7
332|1
730|12
761|11
318|9
3614|8
10|9
3141|7
6|2
2255|11
3531|10
1847|2
1788|2
1587|11
3606|10
2298|7
2360|9
1676|6
1627|14
3028|7
811|14
644|3
2585|2
282|5
1219|13
1294|1
2450|5
750|10
906|8
1269|1
3229|9
3581|4
3283|11
1213|8
2295|13
589|11
3493|14
3522|2
3293|11
3300|10
2200|8
398|11
3379|1
2489|9
203|13
2149|13
1830|3
268|3
293|11
1054|2
1810|2
1082|8
419|10
2506|14
3596|9
1801|1
406|14
716|6
2440|6
2015|7
963|13
542|9
3377|6
3419|2
2924|10
864|9
1118|10
1583|6
1519|10
2363|2
1435|6
1741|13
2050|14
3332|14
1356|11
2660|6
2222|6
3345|8
1408|10
55|10
1225|13
3251|8
1964|11
3609|3
3138|10
3028|8
721|1
772|8
3348|6
361|10
951|10
1215|4
1645|7
1867|9
3029|2
838|5
1583|13
428|4
2386|5
3482|7
1313|7
1304|6
718|11
1421|13
2881|6
2593|6
557|3
2539|5
352|12
3513|3
1837|5
750|14
1122|2
1763|4
2966|1
387|12
122|6
3540|1
1532|4
327|9
1382|13
2848|3
1610|5
1252|11
3524|4
2310|9
1979|9
1480|11
1849|10
2192|4
1525|1
471|12
340|9
2642|9
1232|8
1358|10
3329|2
3126|5
249|3
317|10
155|14
3415|6
1980|4
256|2
2884|12
2241|12
363|10
530|12
3326|7
1596|2
1084|5
1687|10
1197|12
2645|7
1528|3
2652|2
3407|12
670|13
1048|2
1905|5
291|5
1451|10
402|14
2091|8
102|11
1181|12
2791|8
1241|9
3585|13
482|11
1454|11
1663|14
914|11
1411|13
3367|12
717|8
749|3
1682|10
1164|1
2496|5
722|13
1532|6
2755|9
3042|11
1085|9
1699|10
971|14
1623|4
3495|3
